pickup_datetime,dropoff_datetime,pickup_date,pickup_year,pickup_month,pickup_day,pickup_hour,pickup_day_name,pickup_day_of_week,is_weekend,vendor_name,rate_code_label,payment_type_label,passenger_count_clean,passenger_count_group,trip_distance,trip_duration_minutes,fare_amount,tip_amount,tolls_amount,total_amount,congestion_surcharge,airport_fee,revenue_per_mile,fare_per_minute,tip_percentage,distance_bucket,duration_bucket,pickup_location_id,pickup_borough,pickup_zone,pickup_service_zone,dropoff_location_id,dropoff_borough,dropoff_zone,dropoff_service_zone,is_high_value_trip,is_long_distance_trip,is_long_duration_trip
2024-01-03 09:00:20,2024-01-03 09:19:47,2024-01-03,2024,1,3,9,Wednesday,2,False,VeriFone Inc.,Standard rate,Cash,1,Solo,2.44,19.45,19.1,0.0,0.0,23.1,2.5,0.0,9.467213114754099,0.982005141388175,0.0,1-3 miles,10-20 min,231,Manhattan,TriBeCa/Civic Center,Yellow Zone,231,Manhattan,TriBeCa/Civic Center,Yellow Zone,False,False,False
2024-01-01 10:10:49,2024-01-01 10:17:54,2024-01-01,2024,1,1,10,Monday,0,False,VeriFone Inc.,Standard rate,Credit card,3,Small group,1.8,7.083333333333333,10.7,4.3,0.0,23.25,0.0,1.75,12.916666666666666,1.5105882352941176,40.18691588785047,1-3 miles,5-10 min,138,Queens,LaGuardia Airport,Airports,70,Queens,East Elmhurst,Boro Zone,False,False,False
2024-01-18 17:17:41,2024-01-18 17:21:35,2024-01-18,2024,1,18,17,Thursday,3,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,0.46,3.9,5.8,1.0,0.0,13.3,2.5,0.0,28.91304347826087,1.4871794871794872,17.24137931034483,0-1 miles,0-5 min,237,Manhattan,Upper East Side South,Yellow Zone,141,Manhattan,Lenox Hill West,Yellow Zone,False,False,False
2024-01-29 13:35:47,2024-01-29 13:54:39,2024-01-29,2024,1,29,13,Monday,0,False,Creative Mobile Technologies,Standard rate,Credit card,1,Solo,3.2,18.866666666666667,19.8,1.0,0.0,24.8,2.5,0.0,7.75,1.0494699646643109,5.05050505050505,3-5 miles,10-20 min,148,Manhattan,Lower East Side,Yellow Zone,68,Manhattan,East Chelsea,Yellow Zone,False,False,False
2024-01-28 18:39:59,2024-01-28 18:51:07,2024-01-28,2024,1,28,18,Sunday,6,True,Creative Mobile Technologies,Standard rate,Credit card,1,Solo,1.6,11.133333333333333,10.7,2.0,0.0,16.7,2.5,0.0,10.437499999999998,0.9610778443113772,18.691588785046733,1-3 miles,10-20 min,170,Manhattan,Murray Hill,Yellow Zone,90,Manhattan,Flatiron,Yellow Zone,False,False,False
2024-01-30 18:50:59,2024-01-30 19:00:33,2024-01-30,2024,1,30,18,Tuesday,1,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.53,9.566666666666666,11.4,1.79,0.0,19.69,2.5,0.0,12.869281045751634,1.1916376306620209,15.701754385964911,1-3 miles,5-10 min,140,Manhattan,Lenox Hill East,Yellow Zone,161,Manhattan,Midtown Center,Yellow Zone,False,False,False
2024-01-23 21:39:57,2024-01-23 22:00:40,2024-01-23,2024,1,23,21,Tuesday,1,False,VeriFone Inc.,Standard rate,Cash,1,Solo,9.06,20.716666666666665,37.3,0.0,0.0,41.55,0.0,1.75,4.586092715231787,1.8004827031375703,0.0,5-10 miles,20-30 min,132,Queens,JFK Airport,Airports,98,Queens,Fresh Meadows,Boro Zone,False,False,False
2024-01-21 11:14:17,2024-01-21 11:19:02,2024-01-21,2024,1,21,11,Sunday,6,True,Creative Mobile Technologies,Standard rate,Credit card,0,Zero reported,0.7,4.75,5.8,1.95,0.0,11.75,2.5,0.0,16.78571428571429,1.2210526315789474,33.62068965517241,0-1 miles,0-5 min,163,Manhattan,Midtown North,Yellow Zone,230,Manhattan,Times Sq/Theatre District,Yellow Zone,False,False,False
2024-01-22 07:38:37,2024-01-22 07:57:23,2024-01-22,2024,1,22,7,Monday,0,False,Creative Mobile Technologies,Standard rate,Credit card,1,Solo,2.7,18.766666666666666,17.0,4.2,0.0,25.2,2.5,0.0,9.333333333333332,0.9058614564831261,24.705882352941178,1-3 miles,10-20 min,140,Manhattan,Lenox Hill East,Yellow Zone,186,Manhattan,Penn Station/Madison Sq West,Yellow Zone,False,False,False
2024-01-29 16:29:11,2024-01-29 16:45:28,2024-01-29,2024,1,29,16,Monday,0,False,Creative Mobile Technologies,Standard rate,Credit card,0,Zero reported,3.6,16.283333333333335,19.8,3.95,0.0,30.25,2.5,0.0,8.402777777777777,1.21596724667349,19.94949494949495,3-5 miles,10-20 min,164,Manhattan,Midtown South,Yellow Zone,13,Manhattan,Battery Park City,Yellow Zone,False,False,False
2024-01-30 12:12:54,2024-01-30 12:25:48,2024-01-30,2024,1,30,12,Tuesday,1,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.49,12.9,12.8,2.52,0.0,19.32,2.5,0.0,12.966442953020135,0.9922480620155039,19.6875,1-3 miles,10-20 min,262,Manhattan,Yorkville East,Yellow Zone,237,Manhattan,Upper East Side South,Yellow Zone,False,False,False
2024-01-26 19:34:11,2024-01-26 19:53:11,2024-01-26,2024,1,26,19,Friday,4,False,VeriFone Inc.,Standard rate,Credit card,3,Small group,1.21,19.0,16.3,4.56,0.0,27.36,2.5,0.0,22.611570247933884,0.8578947368421053,27.97546012269938,1-3 miles,10-20 min,161,Manhattan,Midtown Center,Yellow Zone,48,Manhattan,Clinton East,Yellow Zone,False,False,False
2024-01-10 10:24:01,2024-01-10 10:30:04,2024-01-10,2024,1,10,10,Wednesday,2,False,Creative Mobile Technologies,Standard rate,Credit card,1,Solo,0.9,6.05,7.9,2.4,0.0,14.3,2.5,0.0,15.88888888888889,1.3057851239669422,30.379746835443033,0-1 miles,5-10 min,246,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,246,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,False,False,False
2024-01-12 09:30:06,2024-01-12 10:13:31,2024-01-12,2024,1,12,9,Friday,4,False,VeriFone Inc.,JFK,Cash,1,Solo,18.04,43.416666666666664,70.0,0.0,6.94,82.69,2.5,1.75,4.5837028824833705,1.6122840690978888,0.0,10-20 miles,30-60 min,132,Queens,JFK Airport,Airports,230,Manhattan,Times Sq/Theatre District,Yellow Zone,False,False,False
2024-01-21 17:56:33,2024-01-21 18:07:21,2024-01-21,2024,1,21,17,Sunday,6,True,VeriFone Inc.,Standard rate,Credit card,5,Large group,1.59,10.8,12.1,3.22,0.0,19.32,2.5,0.0,12.150943396226415,1.1203703703703702,26.611570247933887,1-3 miles,10-20 min,142,Manhattan,Lincoln Square East,Yellow Zone,238,Manhattan,Upper West Side North,Yellow Zone,False,False,False
2024-01-21 00:14:13,2024-01-21 00:28:50,2024-01-21,2024,1,21,0,Sunday,6,True,VeriFone Inc.,Standard rate,Credit card,6,Large group,7.03,14.616666666666667,28.2,0.0,0.0,32.45,0.0,1.75,4.61593172119488,1.9293044469783351,0.0,5-10 miles,10-20 min,132,Queens,JFK Airport,Airports,258,Queens,Woodhaven,Boro Zone,False,False,False
2024-01-14 15:35:35,2024-01-14 15:36:32,2024-01-14,2024,1,14,15,Sunday,6,True,VeriFone Inc.,Standard rate,Credit card,2,Small group,0.19,0.95,3.7,1.54,0.0,9.24,2.5,0.0,48.631578947368425,3.8947368421052637,41.62162162162162,0-1 miles,0-5 min,48,Manhattan,Clinton East,Yellow Zone,48,Manhattan,Clinton East,Yellow Zone,False,False,False
2024-01-11 17:54:00,2024-01-11 18:09:13,2024-01-11,2024,1,11,17,Thursday,3,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.55,15.216666666666667,14.2,4.14,0.0,24.84,2.5,0.0,16.0258064516129,0.9331872946330777,29.154929577464788,1-3 miles,10-20 min,186,Manhattan,Penn Station/Madison Sq West,Yellow Zone,234,Manhattan,Union Sq,Yellow Zone,False,False,False
2024-01-06 16:43:47,2024-01-06 16:58:45,2024-01-06,2024,1,6,16,Saturday,5,True,Creative Mobile Technologies,Standard rate,Dispute,1,Solo,2.3,14.966666666666667,14.2,0.0,0.0,18.2,2.5,0.0,7.91304347826087,0.9487750556792872,0.0,1-3 miles,10-20 min,238,Manhattan,Upper West Side North,Yellow Zone,141,Manhattan,Lenox Hill West,Yellow Zone,False,False,False
2024-01-01 21:43:20,2024-01-01 21:58:57,2024-01-01,2024,1,1,21,Monday,0,False,VeriFone Inc.,Standard rate,Cash,1,Solo,4.09,15.616666666666667,19.8,0.0,0.0,24.8,2.5,0.0,6.06356968215159,1.2678762006403415,0.0,3-5 miles,10-20 min,186,Manhattan,Penn Station/Madison Sq West,Yellow Zone,263,Manhattan,Yorkville West,Yellow Zone,False,False,False
2024-01-06 11:22:41,2024-01-06 11:28:41,2024-01-06,2024,1,6,11,Saturday,5,True,VeriFone Inc.,Standard rate,Credit card,1,Solo,0.83,6.0,7.2,1.0,0.0,12.2,2.5,0.0,14.698795180722891,1.2,13.88888888888889,0-1 miles,5-10 min,234,Manhattan,Union Sq,Yellow Zone,249,Manhattan,West Village,Yellow Zone,False,False,False
2024-01-12 18:30:27,2024-01-12 18:38:08,2024-01-12,2024,1,12,18,Friday,4,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,0.8,7.683333333333334,8.6,3.02,0.0,18.12,2.5,0.0,22.65,1.1193058568329717,35.116279069767444,0-1 miles,5-10 min,234,Manhattan,Union Sq,Yellow Zone,164,Manhattan,Midtown South,Yellow Zone,False,False,False
2024-01-24 15:27:44,2024-01-24 15:30:21,2024-01-24,2024,1,24,15,Wednesday,2,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,0.39,2.6166666666666667,5.1,1.82,0.0,10.92,2.5,0.0,28.0,1.949044585987261,35.68627450980393,0-1 miles,0-5 min,4,Manhattan,Alphabet City,Yellow Zone,79,Manhattan,East Village,Yellow Zone,False,False,False
2024-01-07 09:01:35,2024-01-07 09:11:52,2024-01-07,2024,1,7,9,Sunday,6,True,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.97,10.283333333333333,12.8,4.2,0.0,21.0,2.5,0.0,10.65989847715736,1.2447325769854134,32.8125,1-3 miles,10-20 min,43,Manhattan,Central Park,Yellow Zone,239,Manhattan,Upper West Side South,Yellow Zone,False,False,False
2024-01-18 10:25:23,2024-01-18 10:58:50,2024-01-18,2024,1,18,10,Thursday,3,False,Creative Mobile Technologies,Unknown,Credit card,1,Solo,5.0,33.45,25.5,0.0,0.0,27.0,0.0,0.0,5.4,0.7623318385650224,0.0,3-5 miles,30-60 min,181,Brooklyn,Park Slope,Boro Zone,91,Brooklyn,Flatlands,Boro Zone,False,False,False
2024-01-08 18:03:20,2024-01-08 18:11:39,2024-01-08,2024,1,8,18,Monday,0,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.2,8.316666666666666,10.0,4.95,0.0,21.45,2.5,0.0,17.875,1.2024048096192386,49.5,1-3 miles,5-10 min,236,Manhattan,Upper East Side North,Yellow Zone,75,Manhattan,East Harlem South,Boro Zone,False,False,False
2024-01-03 13:25:08,2024-01-03 13:34:12,2024-01-03,2024,1,3,13,Wednesday,2,False,VeriFone Inc.,Standard rate,Cash,1,Solo,1.1,9.066666666666666,10.0,0.0,0.0,14.0,2.5,0.0,12.727272727272727,1.1029411764705883,0.0,1-3 miles,5-10 min,229,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,170,Manhattan,Murray Hill,Yellow Zone,False,False,False
2024-01-05 15:55:45,2024-01-05 16:04:10,2024-01-05,2024,1,5,15,Friday,4,False,Creative Mobile Technologies,Standard rate,Credit card,1,Solo,1.1,8.416666666666666,9.3,3.95,0.0,19.75,2.5,0.0,17.954545454545453,1.104950495049505,42.473118279569896,1-3 miles,5-10 min,161,Manhattan,Midtown Center,Yellow Zone,229,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,False,False,False
2024-01-15 20:04:34,2024-01-15 20:15:02,2024-01-15,2024,1,15,20,Monday,0,False,VeriFone Inc.,Standard rate,Credit card,2,Small group,1.96,10.466666666666667,12.8,2.52,0.0,19.32,2.5,0.0,9.857142857142858,1.2229299363057324,19.6875,1-3 miles,10-20 min,148,Manhattan,Lower East Side,Yellow Zone,170,Manhattan,Murray Hill,Yellow Zone,False,False,False
2024-01-15 14:29:03,2024-01-15 14:39:48,2024-01-15,2024,1,15,14,Monday,0,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.63,10.75,12.1,4.03,0.0,20.13,2.5,0.0,12.349693251533742,1.1255813953488372,33.30578512396695,1-3 miles,10-20 min,237,Manhattan,Upper East Side South,Yellow Zone,161,Manhattan,Midtown Center,Yellow Zone,False,False,False
2024-01-22 15:34:38,2024-01-22 15:43:31,2024-01-22,2024,1,22,15,Monday,0,False,VeriFone Inc.,Standard rate,Cash,1,Solo,0.66,8.883333333333333,9.3,0.0,0.0,13.3,2.5,0.0,20.151515151515152,1.0469043151969983,0.0,0-1 miles,5-10 min,237,Manhattan,Upper East Side South,Yellow Zone,262,Manhattan,Yorkville East,Yellow Zone,False,False,False
2024-01-05 13:30:13,2024-01-05 13:37:16,2024-01-05,2024,1,5,13,Friday,4,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.02,7.05,8.6,2.52,0.0,15.12,2.5,0.0,14.823529411764705,1.2198581560283688,29.30232558139535,1-3 miles,5-10 min,236,Manhattan,Upper East Side North,Yellow Zone,141,Manhattan,Lenox Hill West,Yellow Zone,False,False,False
2024-01-10 21:11:45,2024-01-10 21:24:14,2024-01-10,2024,1,10,21,Wednesday,2,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.42,12.483333333333333,12.8,3.56,0.0,21.36,2.5,0.0,15.04225352112676,1.0253671562082778,27.8125,1-3 miles,10-20 min,161,Manhattan,Midtown Center,Yellow Zone,186,Manhattan,Penn Station/Madison Sq West,Yellow Zone,False,False,False
2024-01-18 21:12:00,2024-01-18 21:17:47,2024-01-18,2024,1,18,21,Thursday,3,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.3,5.783333333333333,8.6,1.36,0.0,14.96,2.5,0.0,11.507692307692308,1.4870317002881843,15.813953488372096,1-3 miles,5-10 min,163,Manhattan,Midtown North,Yellow Zone,143,Manhattan,Lincoln Square West,Yellow Zone,False,False,False
2024-01-24 14:15:59,2024-01-24 14:34:50,2024-01-24,2024,1,24,14,Wednesday,2,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.77,18.85,17.0,4.2,0.0,25.2,2.5,0.0,14.23728813559322,0.9018567639257293,24.705882352941178,1-3 miles,10-20 min,237,Manhattan,Upper East Side South,Yellow Zone,262,Manhattan,Yorkville East,Yellow Zone,False,False,False
2024-01-05 23:13:17,2024-01-05 23:24:01,2024-01-05,2024,1,5,23,Friday,4,False,Creative Mobile Technologies,Standard rate,Credit card,1,Solo,1.8,10.733333333333333,11.4,2.46,0.0,18.86,2.5,0.0,10.477777777777778,1.0621118012422361,21.57894736842105,1-3 miles,10-20 min,142,Manhattan,Lincoln Square East,Yellow Zone,140,Manhattan,Lenox Hill East,Yellow Zone,False,False,False
2024-01-02 08:09:07,2024-01-02 08:21:58,2024-01-02,2024,1,2,8,Tuesday,1,False,VeriFone Inc.,Standard rate,Credit card,5,Large group,4.12,12.85,19.8,2.0,0.0,25.8,2.5,0.0,6.262135922330097,1.5408560311284047,10.1010101010101,3-5 miles,10-20 min,263,Manhattan,Yorkville West,Yellow Zone,164,Manhattan,Midtown South,Yellow Zone,False,False,False
2024-01-10 17:09:34,2024-01-10 17:17:56,2024-01-10,2024,1,10,17,Wednesday,2,False,VeriFone Inc.,Standard rate,Cash,1,Solo,0.91,8.366666666666667,9.3,0.0,0.0,15.8,2.5,0.0,17.36263736263736,1.111553784860558,0.0,0-1 miles,5-10 min,142,Manhattan,Lincoln Square East,Yellow Zone,143,Manhattan,Lincoln Square West,Yellow Zone,False,False,False
2024-01-02 09:38:39,2024-01-02 10:00:51,2024-01-02,2024,1,2,9,Tuesday,1,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,3.56,22.2,22.6,7.98,0.0,34.58,2.5,0.0,9.713483146067414,1.018018018018018,35.309734513274336,3-5 miles,20-30 min,238,Manhattan,Upper West Side North,Yellow Zone,162,Manhattan,Midtown East,Yellow Zone,False,False,False
2024-01-27 14:36:27,2024-01-27 14:53:00,2024-01-27,2024,1,27,14,Saturday,5,True,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.2,16.55,14.9,3.78,0.0,22.68,2.5,0.0,18.900000000000002,0.9003021148036253,25.369127516778523,1-3 miles,10-20 min,246,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,230,Manhattan,Times Sq/Theatre District,Yellow Zone,False,False,False
2024-01-01 11:44:53,2024-01-01 12:13:18,2024-01-01,2024,1,1,11,Monday,0,False,Creative Mobile Technologies,Standard rate,Credit card,1,Solo,11.4,28.416666666666668,47.1,12.8,0.0,63.9,2.5,0.0,5.605263157894736,1.6574780058651026,27.176220806794056,10-20 miles,20-30 min,162,Manhattan,Midtown East,Yellow Zone,92,Queens,Flushing,Boro Zone,False,False,False
2024-01-06 20:17:25,2024-01-06 20:20:22,2024-01-06,2024,1,6,20,Saturday,5,True,VeriFone Inc.,Standard rate,Credit card,2,Small group,0.42,2.95,5.1,2.02,0.0,12.12,2.5,0.0,28.857142857142858,1.7288135593220337,39.6078431372549,0-1 miles,0-5 min,236,Manhattan,Upper East Side North,Yellow Zone,263,Manhattan,Yorkville West,Yellow Zone,False,False,False
2024-01-12 20:54:03,2024-01-12 21:07:17,2024-01-12,2024,1,12,20,Friday,4,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.87,13.233333333333333,14.2,3.84,0.0,23.04,2.5,0.0,12.320855614973262,1.0730478589420656,27.042253521126764,1-3 miles,10-20 min,114,Manhattan,Greenwich Village South,Yellow Zone,209,Manhattan,Seaport,Yellow Zone,False,False,False
2024-01-23 18:05:44,2024-01-23 18:16:30,2024-01-23,2024,1,23,18,Tuesday,1,False,VeriFone Inc.,Standard rate,Credit card,3,Small group,1.44,10.766666666666667,11.4,3.58,0.0,21.48,2.5,0.0,14.916666666666668,1.0588235294117647,31.403508771929822,1-3 miles,10-20 min,237,Manhattan,Upper East Side South,Yellow Zone,236,Manhattan,Upper East Side North,Yellow Zone,False,False,False
2024-01-09 16:42:14,2024-01-09 17:01:25,2024-01-09,2024,1,9,16,Tuesday,1,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.89,19.183333333333334,17.0,0.0,0.0,23.5,2.5,0.0,12.433862433862435,0.8861859252823632,0.0,1-3 miles,10-20 min,161,Manhattan,Midtown Center,Yellow Zone,246,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,False,False,False
2024-01-11 18:40:31,2024-01-11 19:07:13,2024-01-11,2024,1,11,18,Thursday,3,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,10.46,26.7,42.9,10.0,6.94,73.09,2.5,1.75,6.987571701720841,1.6067415730337078,23.31002331002331,10-20 miles,20-30 min,70,Queens,East Elmhurst,Boro Zone,161,Manhattan,Midtown Center,Yellow Zone,False,False,False
2024-01-25 16:03:43,2024-01-25 16:17:52,2024-01-25,2024,1,25,16,Thursday,3,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,2.06,14.15,14.9,4.28,0.0,25.68,2.5,0.0,12.466019417475728,1.0530035335689045,28.7248322147651,1-3 miles,10-20 min,238,Manhattan,Upper West Side North,Yellow Zone,75,Manhattan,East Harlem South,Boro Zone,False,False,False
2024-01-04 20:55:11,2024-01-04 21:14:45,2024-01-04,2024,1,4,20,Thursday,3,False,Creative Mobile Technologies,Standard rate,Credit card,1,Solo,10.9,19.566666666666666,41.5,3.0,6.94,63.19,2.5,1.75,5.797247706422018,2.1209540034071552,7.228915662650602,10-20 miles,10-20 min,138,Queens,LaGuardia Airport,Airports,137,Manhattan,Kips Bay,Yellow Zone,False,False,False
2024-01-05 11:49:01,2024-01-05 11:53:43,2024-01-05,2024,1,5,11,Friday,4,False,VeriFone Inc.,Standard rate,Cash,1,Solo,0.78,4.7,6.5,0.0,0.0,10.5,2.5,0.0,13.461538461538462,1.3829787234042552,0.0,0-1 miles,0-5 min,239,Manhattan,Upper West Side South,Yellow Zone,239,Manhattan,Upper West Side South,Yellow Zone,False,False,False
2024-01-07 22:53:00,2024-01-07 23:04:42,2024-01-07,2024,1,7,22,Sunday,6,True,VeriFone Inc.,Standard rate,Credit card,1,Solo,2.03,11.7,13.5,1.0,0.0,19.5,2.5,0.0,9.605911330049262,1.153846153846154,7.4074074074074066,1-3 miles,10-20 min,141,Manhattan,Lenox Hill West,Yellow Zone,143,Manhattan,Lincoln Square West,Yellow Zone,False,False,False
2024-01-07 17:31:42,2024-01-07 17:38:11,2024-01-07,2024,1,7,17,Sunday,6,True,VeriFone Inc.,Standard rate,Credit card,1,Solo,0.74,6.483333333333333,7.2,2.24,0.0,13.44,2.5,0.0,18.16216216216216,1.1105398457583548,31.11111111111111,0-1 miles,5-10 min,230,Manhattan,Times Sq/Theatre District,Yellow Zone,161,Manhattan,Midtown Center,Yellow Zone,False,False,False
2024-01-09 16:36:36,2024-01-09 16:49:00,2024-01-09,2024,1,9,16,Tuesday,1,False,VeriFone Inc.,Standard rate,Cash,2,Small group,1.94,12.4,13.5,0.0,0.0,20.0,2.5,0.0,10.309278350515465,1.0887096774193548,0.0,1-3 miles,10-20 min,239,Manhattan,Upper West Side South,Yellow Zone,236,Manhattan,Upper East Side North,Yellow Zone,False,False,False
2024-01-25 07:33:51,2024-01-25 07:38:33,2024-01-25,2024,1,25,7,Thursday,3,False,Creative Mobile Technologies,Standard rate,Credit card,1,Solo,0.7,4.7,6.5,2.1,0.0,12.6,2.5,0.0,18.0,1.3829787234042552,32.30769230769231,0-1 miles,0-5 min,68,Manhattan,East Chelsea,Yellow Zone,264,Unknown,Unknown,Unknown,False,False,False
2024-01-10 11:26:51,2024-01-10 11:39:00,2024-01-10,2024,1,10,11,Wednesday,2,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.91,12.15,12.8,3.36,0.0,20.16,2.5,0.0,10.55497382198953,1.0534979423868314,26.249999999999996,1-3 miles,10-20 min,170,Manhattan,Murray Hill,Yellow Zone,186,Manhattan,Penn Station/Madison Sq West,Yellow Zone,False,False,False
2024-01-31 17:42:55,2024-01-31 17:49:30,2024-01-31,2024,1,31,17,Wednesday,2,False,VeriFone Inc.,Standard rate,Cash,1,Solo,1.11,6.583333333333333,8.6,0.0,0.0,15.1,2.5,0.0,13.603603603603602,1.3063291139240507,0.0,1-3 miles,5-10 min,229,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,141,Manhattan,Lenox Hill West,Yellow Zone,False,False,False
2024-01-04 17:12:49,2024-01-04 17:37:59,2024-01-04,2024,1,4,17,Thursday,3,False,Creative Mobile Technologies,Standard rate,Credit card,2,Small group,9.1,25.166666666666668,37.3,10.0,6.94,65.74,2.5,0.0,7.224175824175824,1.482119205298013,26.80965147453083,5-10 miles,20-30 min,162,Manhattan,Midtown East,Yellow Zone,138,Queens,LaGuardia Airport,Airports,False,False,False
2024-01-22 17:20:54,2024-01-22 17:37:35,2024-01-22,2024,1,22,17,Monday,0,False,Creative Mobile Technologies,Standard rate,Cash,1,Solo,6.3,16.683333333333334,28.2,0.0,0.0,34.7,2.5,0.0,5.507936507936509,1.6903096903096901,0.0,5-10 miles,10-20 min,231,Manhattan,TriBeCa/Civic Center,Yellow Zone,137,Manhattan,Kips Bay,Yellow Zone,False,False,False
2024-01-10 10:10:24,2024-01-10 10:32:44,2024-01-10,2024,1,10,10,Wednesday,2,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,8.54,22.333333333333332,37.3,11.0,6.94,65.99,2.5,1.75,7.727166276346605,1.6701492537313432,29.490616621983918,5-10 miles,20-30 min,138,Queens,LaGuardia Airport,Airports,161,Manhattan,Midtown Center,Yellow Zone,False,False,False
2024-01-19 17:21:55,2024-01-19 17:24:19,2024-01-19,2024,1,19,17,Friday,4,False,Creative Mobile Technologies,Standard rate,Cash,0,Zero reported,0.5,2.4,5.1,0.0,0.0,11.6,2.5,0.0,23.2,2.125,0.0,0-1 miles,0-5 min,234,Manhattan,Union Sq,Yellow Zone,170,Manhattan,Murray Hill,Yellow Zone,False,False,False
2024-01-29 12:30:55,2024-01-29 12:36:10,2024-01-29,2024,1,29,12,Monday,0,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,0.83,5.25,7.2,1.12,0.0,12.32,2.5,0.0,14.843373493975905,1.3714285714285714,15.555555555555555,0-1 miles,5-10 min,237,Manhattan,Upper East Side South,Yellow Zone,142,Manhattan,Lincoln Square East,Yellow Zone,False,False,False
2024-01-28 17:06:20,2024-01-28 17:18:20,2024-01-28,2024,1,28,17,Sunday,6,True,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.78,12.0,12.8,3.86,0.0,23.16,2.5,0.0,13.01123595505618,1.0666666666666667,30.156249999999996,1-3 miles,10-20 min,211,Manhattan,SoHo,Yellow Zone,234,Manhattan,Union Sq,Yellow Zone,False,False,False
2024-01-31 07:15:59,2024-01-31 07:46:38,2024-01-31,2024,1,31,7,Wednesday,2,False,Creative Mobile Technologies,Standard rate,Cash,1,Solo,4.2,30.65,26.1,0.0,0.0,30.1,2.5,0.0,7.166666666666667,0.8515497553017946,0.0,3-5 miles,30-60 min,79,Manhattan,East Village,Yellow Zone,75,Manhattan,East Harlem South,Boro Zone,False,False,False
2024-01-01 12:57:59,2024-01-01 13:00:43,2024-01-01,2024,1,1,12,Monday,0,False,Creative Mobile Technologies,Standard rate,Cash,1,Solo,0.5,2.7333333333333334,5.1,0.0,0.0,6.6,0.0,0.0,13.2,1.8658536585365852,0.0,0-1 miles,0-5 min,166,Manhattan,Morningside Heights,Boro Zone,166,Manhattan,Morningside Heights,Boro Zone,False,False,False
2024-01-28 14:53:14,2024-01-28 14:58:45,2024-01-28,2024,1,28,14,Sunday,6,True,VeriFone Inc.,Standard rate,Credit card,1,Solo,0.92,5.516666666666667,7.2,2.24,0.0,13.44,2.5,0.0,14.608695652173912,1.3051359516616314,31.11111111111111,0-1 miles,5-10 min,234,Manhattan,Union Sq,Yellow Zone,114,Manhattan,Greenwich Village South,Yellow Zone,False,False,False
2024-01-22 18:11:47,2024-01-22 18:17:37,2024-01-22,2024,1,22,18,Monday,0,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,0.65,5.833333333333333,7.2,1.0,0.0,14.7,2.5,0.0,22.615384615384613,1.2342857142857144,13.88888888888889,0-1 miles,5-10 min,142,Manhattan,Lincoln Square East,Yellow Zone,142,Manhattan,Lincoln Square East,Yellow Zone,False,False,False
2024-01-21 21:39:15,2024-01-21 21:48:35,2024-01-21,2024,1,21,21,Sunday,6,True,Creative Mobile Technologies,Standard rate,Cash,2,Small group,1.2,9.333333333333334,9.3,0.0,0.0,14.3,2.5,0.0,11.916666666666668,0.9964285714285714,0.0,1-3 miles,5-10 min,161,Manhattan,Midtown Center,Yellow Zone,234,Manhattan,Union Sq,Yellow Zone,False,False,False
2024-01-08 22:20:53,2024-01-08 22:29:52,2024-01-08,2024,1,8,22,Monday,0,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.98,8.983333333333333,12.1,3.42,0.0,20.52,2.5,0.0,10.363636363636363,1.3469387755102042,28.264462809917358,1-3 miles,5-10 min,236,Manhattan,Upper East Side North,Yellow Zone,239,Manhattan,Upper West Side South,Yellow Zone,False,False,False
